,SEQN,Spending_on_nonfood,Spending_on_eating_out,Spending_on_carryout_deliverred,Spending_on_food
0,51624.0,0.15840118430792005,0.037009622501850484,0.1702442635085122,0.6343449296817173
1,51625.0,7.710864781334326e-82,0.14285714285714285,7.710864781334326e-82,0.8571428571428571
2,51626.0,1.1994678548742284e-81,0.044444444444444446,1.1994678548742284e-81,0.9555555555555555
3,51627.0,0.2,0.2,0.2,0.4
4,51628.0,1.9627655807032829e-81,1.9627655807032829e-81,1.9627655807032829e-81,1.0
5,51629.0,1.0709534418519896e-81,0.0992063492063492,0.047619047619047616,0.8531746031746031
6,51630.0,0.03636363636363636,0.18181818181818182,0.05454545454545454,0.7272727272727273
7,51631.0,5.390872147621648e-85,0.00019975051161099787,4.993762790274947e-05,0.9997503118604864
8,51632.0,0.1792452830188679,0.11635220125786164,5.657867239972776e-82,0.7044025157232704
9,51633.0,0.058823529411764705,0.058823529411764705,1.5875309843923611e-81,0.8823529411764707
10,51634.0,1.349401336733507e-81,0.3,0.05,0.65
11,51635.0,2.230415432617367e-81,0.08264462809917356,2.230415432617367e-81,0.9173553719008265
12,51636.0,1.255257057426518e-81,0.3488372093023256,0.09302325581395349,0.5581395348837209
13,51637.0,,,,
14,51638.0,0.1095890410958904,0.03424657534246575,4.6212374545668044e-82,0.8561643835616438
15,51639.0,9.638580976667907e-82,0.17857142857142858,0.10714285714285714,0.7142857142857143
16,51640.0,1.0795210693868056e-81,0.2,1.0795210693868056e-81,0.8
17,51641.0,5.997339274371142e-82,0.2222222222222222,0.1111111111111111,0.6666666666666666
18,51642.0,9.690494339199332e-82,9.690494339199332e-82,9.690494339199332e-82,1.0
19,51643.0,0.06593406593406594,0.16483516483516483,1.18628688943605e-81,0.7692307692307693
20,51644.0,2.2490022278891783e-81,0.16666666666666666,2.2490022278891783e-81,0.8333333333333334
21,51645.0,0.07686781609195402,0.3074712643678161,3.87759004808479e-82,0.6156609195402298
22,51646.0,1.0795210693868056e-81,0.4,1.0795210693868056e-81,0.6
23,51647.0,0.028056112224448898,0.5724782899131596,0.11422845691382766,0.2852371409485638
24,51648.0,1.0795210693868056e-80,1.0795210693868056e-80,1.0795210693868056e-80,1.0
25,51649.0,7.822616444831925e-82,0.43478260869565216,0.057971014492753624,0.5072463768115942
26,51650.0,0.08571428571428572,6.168691825067461e-82,6.168691825067461e-82,0.9142857142857143
27,51651.0,5.424728991893496e-82,0.020100502512562814,0.02512562814070352,0.9547738693467337
28,51652.0,1.2851441302223877e-81,0.35714285714285715,1.2851441302223877e-81,0.6428571428571429
29,51653.0,0.1,0.4,0.1,0.4
30,51654.0,0.0967741935483871,0.1382488479262673,0.0576036866359447,0.707373271889401
31,51655.0,1.420422459719481e-81,0.07894736842105263,1.420422459719481e-81,0.9210526315789473
32,51656.0,0.04816955684007707,0.4123314065510597,0.057803468208092484,0.4816955684007707
33,51657.0,8.178189919597012e-82,0.06060606060606061,8.178189919597012e-82,0.9393939393939393
34,51658.0,1.349401336733507e-81,1.349401336733507e-81,1.349401336733507e-81,1.0
35,51659.0,0.046699875466998754,0.21793275217932753,3.360899966957676e-82,0.7353673723536738
36,51660.0,1.0088981956886034e-81,1.0088981956886034e-81,1.0088981956886034e-81,1.0
37,51661.0,9.306216115403496e-82,0.10344827586206896,9.306216115403496e-82,0.896551724137931
38,51662.0,0.09836065573770492,0.13114754098360656,8.848533355629554e-82,0.7704918032786886
39,51663.0,4.95193151094865e-82,0.5504587155963303,0.05504587155963303,0.3944954128440367
40,51664.0,6.937796075750678e-82,0.5501285347043702,6.937796075750678e-82,0.4498714652956298
41,51665.0,1.1245011139445891e-81,0.10416666666666667,0.0625,0.8333333333333334
42,51666.0,5.1405765208895504e-82,0.19047619047619047,5.1405765208895504e-82,0.8095238095238095
43,51667.0,4.498004455778357e-82,4.498004455778357e-82,4.498004455778357e-82,1.0
44,51668.0,1.420422459719481e-81,0.13157894736842105,0.07894736842105263,0.7894736842105263
45,51669.0,3.8554323906671627e-81,3.8554323906671627e-81,3.8554323906671627e-81,1.0
46,51670.0,0.07567567567567568,0.15315315315315314,9.725415039520771e-82,0.7711711711711712
47,51671.0,1.0795210693868056e-81,1.0795210693868056e-81,1.0795210693868056e-81,1.0
48,51672.0,1.4588122559281157e-81,0.13513513513513514,0.05405405405405406,0.8108108108108109
49,51673.0,0.13157894736842105,0.07894736842105263,7.102112298597405e-82,0.7894736842105263
50,51674.0,,,,
51,51675.0,0.21052631578947367,0.15789473684210525,1.1363379677755848e-81,0.631578947368421
52,51676.0,8.996500361359431e-05,0.9996101516510078,5.395506494907509e-85,0.0002998833453786477
53,51677.0,0.08695652173913043,0.17391304347826086,0.07246376811594203,0.6666666666666667
54,51678.0,8.567627534815917e-82,0.47619047619047616,8.567627534815917e-82,0.5238095238095237
55,51679.0,3.598403564622685e-82,0.06666666666666667,3.598403564622685e-82,0.9333333333333333
56,51680.0,0.16216216216216217,0.16216216216216217,0.05405405405405406,0.6216216216216217
57,51681.0,8.594912972824886e-82,0.1592356687898089,0.04777070063694268,0.7929936305732483
58,51682.0,5.681689838877924e-82,0.15789473684210525,5.681689838877924e-82,0.8421052631578947
59,51683.0,3.1750619687847222e-81,3.1750619687847222e-81,3.1750619687847222e-81,1.0
60,51684.0,1.007015922935453e-81,0.055970149253731345,0.06529850746268656,0.878731343283582
61,51685.0,2.2121333389073886e-81,0.12295081967213115,2.2121333389073886e-81,0.8770491803278688
62,51686.0,9.306216115403496e-82,0.13793103448275862,9.306216115403496e-82,0.8620689655172414
63,51687.0,7.528040930172981e-82,0.10460251046025104,7.528040930172981e-82,0.895397489539749
64,51688.0,1.1994678548742284e-81,0.2222222222222222,1.1994678548742284e-81,0.7777777777777777
65,51689.0,9.995565457285237e-82,0.2777777777777778,0.07407407407407407,0.6481481481481481
66,51690.0,1.0521647849773933e-81,0.16569200779727095,1.0521647849773933e-81,0.834307992202729
67,51691.0,0.22384937238493724,0.10460251046025104,5.646030697629736e-82,0.6715481171548117
68,51692.0,4.8496004914052365e-82,0.7699910152740341,4.8496004914052365e-82,0.23000898472596584
69,51693.0,0.25,0.25,0.25,0.25
70,51694.0,1.349401336733507e-81,0.25,1.349401336733507e-81,0.75
71,51695.0,0.1111111111111111,0.2222222222222222,5.997339274371142e-82,0.6666666666666667
72,51696.0,1.2640761936613648e-81,0.09836065573770492,1.2640761936613648e-81,0.9016393442622951
73,51697.0,8.848533355629554e-82,0.32786885245901637,0.2459016393442623,0.4262295081967213
74,51698.0,0.1792452830188679,0.11635220125786164,5.657867239972776e-82,0.7044025157232704
75,51699.0,2.159042138773611e-81,0.2,2.159042138773611e-81,0.8
76,51700.0,0.13821138211382114,8.77659406005533e-82,0.027642276422764227,0.8341463414634146
77,51701.0,8.178189919597012e-82,0.06060606060606061,8.178189919597012e-82,0.9393939393939393
78,51702.0,0.11764705882352941,6.350123937569444e-82,0.058823529411764705,0.823529411764706
79,51703.0,0.06956521739130435,9.38713973379831e-82,9.38713973379831e-82,0.9304347826086956
80,51704.0,1.542172956266865e-81,1.542172956266865e-81,1.542172956266865e-81,1.0
81,51705.0,8.996008911556714e-82,0.3333333333333333,8.996008911556714e-82,0.6666666666666666
82,51706.0,5.0539375907621985e-82,0.40074906367041196,0.03745318352059925,0.5617977528089888
83,51707.0,1.9140444492673857e-81,0.14184397163120568,1.9140444492673857e-81,0.8581560283687943
84,51708.0,5.564541594777348e-82,0.07216494845360824,5.564541594777348e-82,0.9278350515463918
85,51709.0,7.710864781334326e-82,0.2857142857142857,7.710864781334326e-82,0.7142857142857143
86,51710.0,0.05825242718446602,0.3300970873786408,0.04854368932038835,0.5631067961165048
87,51711.0,0.25,1.349401336733507e-81,1.349401336733507e-81,0.75
88,51712.0,0.4999925001049985,1.4999790002939959e-05,2.6987648907585434e-85,0.4999925001049985
89,51713.0,0.08291873963515754,0.20729684908789386,8.951252648315138e-82,0.7097844112769486
90,51714.0,9.813827903516414e-82,0.5454545454545454,9.813827903516414e-82,0.45454545454545453
91,51715.0,0.17407605784681307,0.3438671665773969,2.891058032637401e-82,0.48205677557579
92,51716.0,7.710864781334326e-82,0.14285714285714285,7.710864781334326e-82,0.8571428571428572
93,51717.0,6.168691825067461e-82,0.22857142857142856,0.08571428571428572,0.6857142857142857
94,51718.0,6.747006683667535e-82,6.747006683667535e-82,6.747006683667535e-82,1.0
95,51719.0,2.4258900435658553e-82,0.449438202247191,0.056179775280898875,0.4943820224719101
96,51720.0,0.19937694704049844,8.407484964071694e-82,8.407484964071694e-82,0.8006230529595015
97,51721.0,3.3735033418337676e-81,3.3735033418337676e-81,3.3735033418337676e-81,1.0
98,51722.0,0.10418695228821812,0.10418695228821812,0.04089581304771178,0.750730282375852
99,51723.0,7.064928464573335e-82,0.2801047120418848,0.06544502617801047,0.6544502617801047
100,51724.0,5.225174585608933e-82,0.02904162633107454,0.03872216844143272,0.9322362052274927
101,51725.0,1.1435604548589042e-81,0.2542372881355932,0.0211864406779661,0.7245762711864406
102,51726.0,6.721799933915352e-82,0.18679950186799502,0.09339975093399751,0.7198007471980075
103,51727.0,1.3947300638072424e-81,0.05167958656330749,1.3947300638072424e-81,0.9483204134366925
104,51728.0,1.3164891090082995e-81,0.024390243902439025,1.3164891090082995e-81,0.975609756097561
105,51729.0,4.8627075197603856e-82,0.0990990990990991,4.8627075197603856e-82,0.9009009009009009
106,51730.0,3.5984035646226855e-81,3.5984035646226855e-81,3.5984035646226855e-81,1.0
107,51731.0,2.159042138773611e-81,0.2,0.2,0.6
108,51732.0,1.4588122559281157e-81,0.40540540540540543,0.05405405405405406,0.5405405405405406
109,51733.0,1.2640761936613648e-81,0.2997658079625293,0.40046838407494145,0.2997658079625293
110,51734.0,6.747006683667535e-82,0.375,6.747006683667535e-82,0.625
111,51735.0,0.058823529411764705,0.19607843137254902,1.0583539895949074e-81,0.7450980392156863
112,51736.0,1.0521647849773933e-81,0.16569200779727095,1.0521647849773933e-81,0.834307992202729
113,51737.0,2.159042138773611e-81,0.4,2.159042138773611e-81,0.6
114,51738.0,0.25311203319502074,5.59917567109339e-82,5.59917567109339e-82,0.7468879668049793
115,51739.0,7.914377341545495e-82,0.05865102639296188,7.914377341545495e-82,0.9413489736070382
116,51740.0,2.698802673467014e-81,2.698802673467014e-81,2.698802673467014e-81,1.0
117,51741.0,1.8296967277742467e-81,0.288135593220339,1.8296967277742467e-81,0.711864406779661
118,51742.0,0.1351010101010101,0.3244949494949495,6.815158266330844e-82,0.5404040404040404
119,51743.0,0.11428571428571428,0.17142857142857143,6.168691825067461e-82,0.7142857142857142
120,51744.0,0.03361344537815126,0.33613445378151263,4.5358028125496035e-82,0.6302521008403361
121,51745.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.6666666666666666
122,51746.0,0.1724137931034483,0.06896551724137931,0.06896551724137931,0.6896551724137931
123,51747.0,1.6608016452104701e-81,0.23076923076923078,1.6608016452104701e-81,0.7692307692307693
124,51748.0,1.2048226220834883e-81,0.044642857142857144,1.2048226220834883e-81,0.9553571428571429
125,51749.0,1.2048226220834883e-81,1.2048226220834883e-81,0.044642857142857144,0.9553571428571429
126,51750.0,7.19680712924537e-82,0.5333333333333333,7.19680712924537e-82,0.4666666666666667
127,51751.0,1.0795210693868056e-81,0.3,0.1,0.6000000000000001
128,51752.0,1.805219179576598e-81,1.805219179576598e-81,1.805219179576598e-81,1.0
129,51753.0,5.886156321629256e-82,0.13631406761177753,0.09269356597600872,0.7709923664122138
130,51754.0,9.38713973379831e-82,0.30434782608695654,9.38713973379831e-82,0.6956521739130435
131,51755.0,0.15,1.349401336733507e-81,0.1,0.75
132,51756.0,,,,
133,51757.0,7.055693263966049e-82,0.05228758169934641,0.032679738562091505,0.9150326797385621
134,51758.0,0.09433962264150944,0.12578616352201258,0.06289308176100629,0.7169811320754716
135,51759.0,1.0380010282565439e-81,0.23076923076923078,1.0380010282565439e-81,0.7692307692307693
136,51760.0,9.995565457285237e-82,0.07407407407407407,9.995565457285237e-82,0.9259259259259259
137,51761.0,1.4993348185927856e-81,0.1111111111111111,0.05555555555555555,0.8333333333333334
138,51762.0,9.306216115403496e-82,0.06896551724137931,0.06896551724137931,0.8620689655172413
139,51763.0,7.822616444831925e-82,0.43478260869565216,0.057971014492753624,0.5072463768115942
140,51764.0,0.08547008547008547,0.27350427350427353,2.3066689516812087e-81,0.6410256410256411
141,51765.0,0.09435626102292768,0.30158730158730157,0.07495590828924162,0.5291005291005291
142,51766.0,6.747006683667535e-82,0.375,6.747006683667535e-82,0.625
143,51767.0,1.6762749524639837e-81,0.15527950310559005,1.6762749524639837e-81,0.84472049689441
144,51768.0,1.542172956266865e-81,0.42857142857142855,1.542172956266865e-81,0.5714285714285714
145,51769.0,0.07547169811320754,0.18867924528301888,0.09433962264150944,0.6415094339622641
146,51770.0,0.16837136113296616,0.15735641227380015,4.246739061317095e-82,0.6742722265932337
